item_id,item_name,order_count
5940216,Vin pr. glas Beaujoulais,8
6005609,Kylling,8
5951911,Mælk,8
5966135,Ost,8
5966136,Kebap,8
5954301,Grimbergen Double Ambree,8
497673,Landgangsbrød,8
604335,Special øl,8
3790627,Mariana,8
3790636,"Pepperoni, Kebab, Pølser, Champignon og Løg",8
5982776,chesse burger menu,8
5982796,Hel Flaske + 4 vand,8
5982773,bacon burger menu,8
5972299,Falaffelburger menu,8
799896,Aubergine Speciel,8
5972482,Hawaii,8
1668487,Special Øl (170),8
451188,Cappuccino,8
5950943,Jelly Beans,8
5985316,"Carlsberg Nordic 0,00%",8
527102,Ebi Bites,8
5985176,B3 EL CLASICO,8
799975,Buggi Bacon (350g),8
6000015,Blandede Nudler,8
5999989,"SL dhal Karry med Ris, Raita & Minchi Salat",8
284408,ice Tea,8
2660117,Gin Hass Double,8
4234636,Løbekort 8km,8
4246086,Takoyaki Sauce,8
5962050,Åbningstilbud Håndmadder,8
5962073,Sichuan pepper 50g,8
5982766,Bacon burger,8
5942020,"Strawberry Candy, Strawberry",8
6007702,Bombe 250gr,8
524194,Lammesuppe,8
1977808,1\2Grillkylling,8
5985125,Drys,8
500327,Grande Reserve NV,8
5966281,Flødebolle,8
5966196,Corn snack 5*12g,8
5962120,Vin,8
612342,Pasta Vegetar,8
6007540,Zinfandel,8
5972531,Børne nuggets,8
535575,Laks Hosomaki (8 stk),8
5966786,Gulab Jamun,8
5966794,Hindbærjuice,8
5966824,"Pad see ew, Oksemørbrad",8
5966830,"pad kra pow, hakket kylling",8
3089479,OJOS TEPMRANILLO FLASKE,8
3092939,Spiritus,8
3068555,Bailys,8
3077755,Pølsebrød,8
5988597,Vanilje jordbear gelato,8
5988598,Kokos gelato,8
5999879,Deluxe,8
5999881,Long drink,8
1249284,Kartoffel salat,8
5167885,Giall’oro Prosecco Sup. Extra dry - Ruggeri,8
6005720,Kamer sort oliven,8
543807,Ravioli Vegetar,8
2660106,NINFA COLHEITA PORTUGAL,8
639159,Hjemmelavede Forårsruller,8
6007393,Instant Tom Yum Paste 454g,8
6007405,Ostebord,8
5936053,None alcoholic beer,8
718602,Natur Ris,8
65498,California,8
5966835,Spicy kow,8
5966837,Double Winner Menu,8
446306,Sejler Mad,8
5989640,iPad 8 (10.2) (2020) Reparation,8
693589,Tøj/Sko/Taske (79),8
693595,Kage & Chokolade (58),8
5956334,Chilli Con Carne Luxe,8
5966832,"pheung special, kylling",8
5989557,Tonic water,8
3082775,Grimbergen Blond 6.7% Stor,8
5956304,1/2 Fl,8
462336,D. Sicilia,8
6007373,Sushi Vinegar,8
5982905,Boba tea to,8
5955709,pagnotta/focaccia grossa,8
495546,1/1 Flasker med Vand v/ Musik,8
5999975,Tandoori lam,8
5939804,Træ stork,8
5939809,Træ ræv,8
433800,"Menu incl velkomst og kaffe a 485,-",8
5939792,Syrin gel,8
5943938,"17. Norsk Sild, Aioli og Ristet Brød",8
719891,Brikjuice,8
720906,Cult/breezer købt med 2 ølkort,8
5936909,Tesæt til én rød,8
5942050,Ankers Cigar 4 stk,8
672956,El Paso,8
672959,Acapulco,8
672966,Bambino,8
353912,SALAT med kylling,8
531336,Hakkebøf,8
5998683,Big ligthe dyr,8
5973533,"Tun Rejer, Muslinger",8
3053104,Sour Candy Brain Breakers,8
487859,Chili mayo,8
5984898,Alkoholfri øl,8
5951999,Mini Oreos,8
5939057,Søbogaard,8
5989276,Pluma 250 gr,8
5972613,÷ log,8
5956325,Calamari,8
401861,Phat ki mauw,8
969261,Bonbons,8
969285,Bonbon Burger,8
2614377,Chardonnay Chevancy,8
5998786,Churros m. sauce,8
5939066,Special Shots,8
3751044,Mallows Filled Double Caramel Chocolate,8
5999779,Lollandsk blomster pige,8
5984765,Velo artic mint 5,8
5167869,Grande Réserve - Mondet,8
5956037,Bubble Tea,8
6005838,Peanuts,8
487849,Champion,8
5972876,Happy easter Roller twist,8
382642,Æg og Baconburger - menu,8
799917,Pomodro,8
799923,Taxas,8
5966708,Pepsi,8
5976743,CHAI TE kande,8
2011170,Camel Shift,8
5966659,Cider Lelouvier brut,8
353917,PITA med skinke,8
5966374,RedBull,8
2660047,Cæsar Salat,8
4101643,Roasted Duck,8
4104300,"Omvisning 1,5 time hverdag",8
5984814,Indisk Traditionel kaffe,8
612194,Matador,8
497912,Vand ½ l med Brus,8
5944420,Admiral,8
5972592,Pastasalat,8
5972594,kyllinge pizza,8
5972596,magaritha pizza,8
623033,Raspberry,8
5962244,Chokolade boller,8
5962269,Luksus stykke,8
287974,Pall Mall 100,8
1702540,Grøntsager i bærer,8
6005876,Tangy Wings,8
6005878,Tortilla Chips,8
6005849,Ghariba,8
6005868,Refried Beans (Vegetarian),8
5936028,Tunsalat,8
1251616,Husets Vin flaske,8
5988981,Ingwer In Scheiben = 454 G = Für Sushi = Thai Dancer,8
5988983,Pickled Ginger Thai Dancer 100 g,8
3081103,Softice Stor,8
3081104,2 Kugler Is,8
5966602,Hervieux-Dumez - Tradtion,8
5966603,Hervieux-Dumez - Cuvee Les Grains Blancs Premier Cru,8
5966605,Hervieux-Dumez - Les Grains Noirs Premier Cru,8
5944025,LANGHE NEBBIOLO 2022 D.O.C,8
969719,Tyggegummi,8
969750,Juicy Drop Rasbery,8
612305,Pizza Mexicane,8
5962355,Ottogi Jim Ramen cup (hot),8
524382,Cafe Au Lait med Kanel og Ingefær,8
2005153,Irsk Kaffe,8
5966632,Masseria Li Veli - Pezzo Morgana Reserve 2021,8
693609,Bambusgardin (289),8
5976687,"Marquières Muscat, Vendanges du Petit Matin Frankrig, Vin de France (Glas)",8
5976688,"Warre's Otima - 10 Year Tawny - 50 cl. Portugal, Douro (Glas)",8
5976699,Bluetail Mohito Flower,8
508440,Pizzasnegl (Sjov Lørdag),8
5962363,Mad,8
612303,Vegetar Pizza,8
491266,Bakker,8
5983494,Japansk sodavand (honning melon),8
5983498,Japansk sodavand (ananas),8
699945,Div,8
544003,Spiritus 4 cl med Soda,8
5962657,Weihnachtsmann Schokolade,8
799951,Hakkebøf,8
5952035,Taiwan Dessert Mochi Roll Banana Milk (5 Pieces),8
5952036,Mini Mochi,8
5972737,Famille Quiot - Marsanne Blanc 2022,8
622261,Pålægsplade,8
622262,Pålægsfad,8
5956137,Kylling,8
5167835,Saint Clement - Boude Baudin,8
5942139,Gourmet aften på Strynø Kro,8
5966586,Lallement - Zeste Floresien,8
5966588,Dechannes - Tradition,8
590646,Kebab,8
449611,Ekstra Pølse,8
5989070,iPhone 14 Plus Reparation,8
2003225,Camel - Blue,8
5936960,OLIVENOLIE 3L cooking,8
284379,Skjold Blå,8
5942277,T-shirt Miss Coffee,8
5983483,Stor œble juice 50 cl,8
2001284,Stor 1 stk,8
5989071,iPhone 14 Reparation,8
514713,Blød Pude,8
323502,Red sumo,8
648975,11 kg Truck,8
530930,Lux øl,8
620986,Rejechips,8
535727,Laks Rispapir (8 stk),8
5989084,iPhone 11 Pro Reparation,8
5989093,iPhone 7 Reparation,8
382623,Kyllingeburger,8
590649,Remoulade,8
969731,Destroyer Bubble Gum,8
5161463,Red Bull,8
970214,Sunjoy coconut,8
970217,Classic Chocolate Milk,8
970255,Coca Cola Zero,8
5976678,"Francis Ford Coppola Winery Rosso & Bianco - Chardonnay USA, Californien (Glas)",8
4125000,Hummus,8
4125670,Tilbud,8
612222,UFO,8
641532,Cappucino,8
5976673,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Hel Flaske)",8
574260,Florentiner,8
574265,Hindbærsnittekage Snit,8
574272,Romkugle,8
5962517,Maggi 1000g,8
6006013,Falafel Durum Menu,8
5962639,Lotte Koala Chocolate Filled Biscuit,8
732856,102A.   ris m. kylling,8
2630835,Mickey,8
5983197,Mortadella,8
2626048,Rejer,8
6015278,Sodavand,8
559923,Sticks menu A (Frit valg 4 Spyd) med Ris,8
59837,The Classic,8
59924,Vilde ris salat,8
5979092,Folktale Winery - Cabernet Sauvignon 2021,8
5979031,Aviary Vineyards - Chardonnay 2022,8
6015295,Ophold Amerikaner gruppe m/overnatning og forplejning,8
66666,"Blanc 1664, 5%",8
5978896,50. Ribben Sandwich,8
853650,California,8
64297,Øl,8
5945944,Christiania 33pcs,8
5428905,"0,5 sodavand",8
5994893,Unspecified,8
1531596,Double slush ice,8
5969915,Trappist Rochefort no 6,8
514608,1/2 Grillkylling,7
5979044,Borgogno Francesco  - Barolo Brunate 2020,7
5979141,Weingut Kanitz - Spätburgunder Rosé Gutswein feinherb 2023,7
5978904,58. Chili cheese Nugget (6 stk),7
440046,Adam,7
6014162,Børn Menu 1,7
6014209,Japansk ØL,7
6014189,Stick Menu Meat,7
6014187,1 Stk Yakitori Panko Kylling,7
5954557,"Astro, juice og mokai",7
66665,rababerbrus,7
493597,Amour de Paris -velkomstdrink,7
5979093,Folktale Winery - Chardonnay Estate 2023,7
6014144,Hosomaki Rejer,7
6014148,Hosomaki Omelet,7
6014150,Frokost Lille,7
6014398,Sapporo øl,7
4935722,Div,7
67202,Æble kage,7
2835433,Drikkevarer,7
444272,Microblading ekskl. opfyldning,7
1097960,Børne,7
530467,Pita Falafel,7
286766,Pizza #41,7
611272,Vegetar roll ( H),7
462147,Mazlum,7
853685,Hjemmelavet Sandwich,7
5979806,Flaske vin,7
353000,Pepperoni Pizza,7
5952042,Klassesammenkomst Menu,7
5966612,Yannick Prevoteau - CHAMPAGNE PERLE DES TREILLES,7
5966620,Famille Quiot - Les Combes D'Arnevels Chateauneuf du Pape,7
3081108,Drys,7
5950803,Lemon-lime curd,7
5937008,1 kande isvand,7
544068,Likør Poli 6 cl,7
732928,nudler m.kylling,7
514712,White Russian,7
799936,Milano,7
648965,Salat med Rejer,7
648973,1 Flaske Rød el. Hvid Vin,7
5972734,Guidobono - Roero Arneis D.O.C.G. 2023,7
382634,Fiskeburger med rejer - menu,7
5966594,Mondet - 3 Magnum Grande Reserve,7
3081080,Pølsebrød,7
5962463,Enkeltbehandling,7
6006224,Corn on the cob,7
810946,Flaske Vin,7
535759,Poke Bowl Tun,7
1715058,Romkugle kit,7
5937582,Original Bacon Burger,7
977080,Special tilbud,7
382627,Kylling/Baconburger,7
638335,Mexicansk Burger,7
505166,Hancock Lemon Squash (25cl),7
505167,Hancock Appelsin Squash (25cl),7
505176,"Hindbærsaft, Adelhardt",7
5972739,Mathy-Schanz - Riesling Hochgewächs Fruity & Sweet 2023,7
94847,Muffin Box,7
4122605,Sjus 2cl 50kr,7
6006014,Halloumi Durum Menu,7
5989282,Hveder 1 stk,7
1716420,"Maison Jaffelin, Chardonnay, Bourgogne",7
5944422,Don Pedro,7
5942283,Works,7
5988635,Soja paste(17),7
5988645,Ski m Binding,7
662148,C6. Spicy Tun (Futomaki),7
544158,Alikia Bio,7
5976200,Pind is,7
490057,Unspecified,7
5966604,Hervieux-Dumez - Special Club 2018 Premier Cru,7
5966606,Michel Hoerter - Les Muses Brut Vintage 2015,7
3749745,Galvanina Cola,7
5998934,Madtilbehør,7
3082225,Påskefrokost med fiskefilet,7
544281,Div. Shots 2 cl,7
544776,3 Kugler is.,7
3749597,Ærli Flødebolle Vanilje 4 stk,7
3749703,Bornholms Mosteri Hindbær,7
3750857,Mallows Salted Caremel 90g,7
5936037,Ried Käferberg Grüner  Veltliner Kamptal 2022-Nastl,7
5940283,Flaske Sprut,7
6005798,"Flensburger pils, flaske",7
612049,Kebab,7
2001291,Lille 1 stk,7
978207,Meatlover bacon burger,7
5167838,Cuvée Rosé - Boutillier Poissinet,7
5167840,Cuvée Tentation 2015 - Boutillier Poissinet,7
5983006,Div.  -  Kolde drikke,7
672980,Special durum,7
5962242,1/2 meter kransekage 400 gr.,7
811823,Tango,7
5998782,Lille slushice,7
535609,Avocado Hosomaki (8 stk),7
535612,Laks Sashimi (5 stk),7
6005823,"Rose, glas",7
5942331,Beer pong+kande+kopper,7
5984830,Clark - Riverside Terrace Sauvignon Blanc 2023,7
5976187,Slik,7
5976188,Fastliggere El,7
5988909,4. Veggie Combo,7
382648,Ekstra bacon,7
5954185,Irsk/Fransk Kaffe,7
5954188,Cava,7
799922,Flemming,7
812005,Viking,7
672975,Pita kylling,7
731158,Stegte bananer,7
5948041,Mellem Lager Ost,7
353911,SALAT med skinke,7
5973532,"Kødsauce, Spaghetti, Løg",7
698254,Tyrkisk brød kylling,7
5984885,Peanuts,7
5984929,Chacuterie boks,7
3057917,Byg selv børnepizza,7
590597,Fiskefilet,7
3080901,Kage,7
3080909,1/1 Flaske Rød/Hvid Vin,7
535813,Tilbud Menu 4A (40 stk),7
535822,H .C Laks Menu (18 stk),7
3751007,Mallows Filled Dulce Chocolate,7
638315,Laks & Rejer Mix,7
799913,Bearnaise C,7
484293,"Kylling, Bacon Sandwich (Amerikansk)",7
5982952,Raket is,7
5982954,Nørgaard Pop is,7
5962123,Glean Juleflødebolle Kirsebær,7
4232619,Walking At Midnight (Imperial Stout),7
673010,Hvidløgsbrød,7
673014,"1,50 l. Sodavand",7
978382,8 Mozzarella sticks,7
656160,"Kebab, Champ, Løg, Oregano",7
5939813,Kage,7
5939820,FROST Kernebrød,7
5939821,FROST Fuldkorns Hvedebrød,7
3080896,Pommes Frites,7
2069821,Ristet pølse med brød - åbningspris,7
672952,Salatpizza oksekød,7
672957,Azteca,7
574259,Cookies,7
612333,Hj.Hvidløgsbrød,7
5956330,Spaghetti Aglio Olio,7
65519,Dynamite Salmon,7
590617,"Kartoffelbåde, Stor",7
5966292,Hjerte Vaffel med Soft Ice,7
543817,Menu 4 Retter,7
5984829,Clark - Clericus Ferox Pinot Gris 2022,7
2660121,Rom & Cola,7
353909,FISKEFILET (2 stk)med sur/sød sauce,7
461717,Hvidløg,7
701842,Waterloo,7
5982881,Påske Platte,7
5982948,Husk plastik pose til Børne Bæger,7
5982951,1 Kugle med Soft Ice,7
5956316,Nachos med Kylling Gratineret med Ost,7
5942039,Dinosaur (flying couch),7
612366,Seda,7
672935,Alfredo,7
2079299,Cocio/juice 75 cl.,7
612009,Husets BØf I Pita,7
5962905,"Indbagt Pizza med Fyld af Tomatsauce, Ost, Spaghetti og Kødsauce",7
5962910,"Indbagt Pizza med Fyld af Tomatsauce, Ost, Skinke, Spaghetti",7
5962911,"Indbagt Pizza med Fyld af Tomatsauce, Ost, Kebab, Kylling",7
5962913,"Indbagt Pizza med Fyld af Tomatsauce, Ost, Kebab, Jalapeños",7
612037,Chili,7
5962919,"Tomatsauce, Ost og Kylling.",7
5939832,Løgring (5 stks.),7
5717588,Wienerschnitzel,7
5720363,Rød Vermouth,7
590613,"Kartoffelbåde, Lille",7
6007473,Hytte nr. 4  -  9 m2 Kategori 1   - Pris pr. døgn inkl 1 person,7
5962141,Gin-Tonic,7
5972282,Stof Pose,7
505198,Cortado,7
1673325,Valentin menu,7
1668451,Chips (25),7
5962931,Hjemmelavet Dobbelt Grillburger Menu (2 stk),7
2660137,Irish Kaffe Double,7
809718,Kaffe,7
5962941,Brød (V),7
284400,"Faxe 0,5l",7
638377,Rødlaks Salat (450g),7
5988460,Lumumba,7
104220,Tangsalat,7
612363,HOT Mickey,7
60036,The Garden Meal,7
524023,Frybøderen,7
5941977,Muffin (small),7
613094,Stor Sodavand,7
817610,Guld Ølkort,7
964504,GAFFEL,7
718217,Lille Sticks Menu,7
1675644,Menu 1 m/ dessert,7
323497,Sparkling Tuna Roll 8 stk.,7
616640,Juventus,7
5940558,4 Nuggets & Pomfritter,7
6005618,Clubsandwich,7
991600,Ost,7
5988454,Flatwhite,7
3783149,Kop m. Låg,7
5976933,Fetaost,7
5976935,Kebab,7
718551,Ottekantet Ribben,7
5998670,Big ligther,7
1297904,Gavekort,7
5966894,Müslibar 15 kr.,7
672776,Lasagne,7
87616,Mango,7
612018,Skinke Sandwich,7
734058,sushi box 17,7
2660143,3 Retters Signatur Aftens Menu (Pr Pers Min),7
1977762,Luksus Pizza 114,7
87632,Hosomaki Salmon with Avocado,7
569492,Irisk kaffe double,7
5940560,Spiritus+Vand,7
4266140,Varm Kakao,7
6007745,Dyrehøj RöS - Pinot Noir,7
2090262,"Æble/Appelsinjuice 0,25 l.",7
6007762,2 foccacia,7
5161379,Kaffe ad Libitum,7
551804,"Spaghetti, Kødsovs",7
2610985,Slagtning,7
284356,Marlboro One 100,7
2590028,"kaffe/ cappucino,cacao lille",7
495502,Nåle,7
5144011,Is 14,7
5940580,Brunello 2019,7
574579,Oksekød,7
3020051,D14. Stegte svinekød dumplings,7
3790610,Bacon Pizza,7
5954273,Vedett Extra White,7
5951912,Lady in pink,7
286827,Gin & Tonic,7
5988453,Cortado,7
5941952,Vandkane med istærninger,7
799907,Chiles,7
693562,Te Kande & Kopper (209),7
65471,Hosomaki Cucumber,7
65473,Hosomaki Mango,7
426731,Kage+kaffe,7
6005563,Favorit,7
6005540,Bari,7
6005553,Nazca,7
5940223,Churros m. sukker,7
523974,Kaffe Stout,7
2090270,"Kildevand 0,50 l",7
106252,Budweiser,7
5998327,1 Kande sprut,7
763827,Mix,7
5972271,Fastelavnsbolle,7
6008015,"Ølkort, flaske",7
6007814,Buffet fredag SEGAF,7
323474,Tigerrejer,7
551837,"Skinke, Kødsauce, Bacon, Salatdressing",7
495517,Dyner,7
5982511,Sodavand,7
5982512,Vand,7
5977263,Red bull,7
5941917,Egekilde citrus,7
5985396,Hytte nr. 1    -    12  m2 Kategori 2   -  pris pr. døgn inkl 1 person,7
5954297,Erdinger Dunkel,7
3790675,Bacon Jumbo Burger med Ost,7
6000062,Te100g(60),7
5942560,"Banan, Kiwi, Bananproteinpulver",7
551831,A. Pommes Frites Pizza,7
704394,Menu4,7
5597128,Passionsfrugt tea,7
3192852,Små forårsruller,7
5961531,Tangsalat 100g,7
5961542,Øl/vand 10 stk,7
5596173,ICE KAFFE,7
769826,Tuborg dåse 50cl,7
769862,Carlsberg hof,7
5947120,El Ventilador Garnacha Tinta - Vinos Lopez,7
5947082,Kande Fadøl - Genopfyld,7
5937011,Diverse,7
1977750,Mexicano,7
4349348,Azteca,7
5961589,Jule-Hvidtøl,7
651077,Vin stor,7
495507,Tasbih,7
5946757,Iced coffee,7
1658584,Rejer,7
471004,Kaffebananbrod Vegan,7
6008020,Baileys 3 cl,7
6008021,Gelas Armagnac 3 cl,7
5948210,2RETTERS MENU,7
5952200,Nr 19.Tang rolle,7
5277569,Salatmix med Rejer,7
1944014,Scontooooooo,7
5947847,Frikadelleburger,7
5942571,Kaffe,7
638773,Spaghetti,7
662127,U9Super Fisk (Uramaki),7
391035,Ice tea,7
451343,Øl Ud af Huset,7
478064,Tango,7
5977214,Mokai,7
683630,S1    2stk. Asparges,7
551857,"Kylling, Bacon Sandwich",7
5944666,b. Amore,7
323449,SOYA MENU (2 pers.),7
684202,S5.   2 stk. Rib eye,7
354081,Pepperoni Pizza,7
4069782,Biona Vingummi Dinosaurer,7
1244849,Espresso Shot (enkelt),7
1244866,Espresso Shot (Dobbelt),7
5935860,Sprit,7
511541,Stegt Ris med Kylling,7
292504,Bearnaisesauce,7
5961509,Stjernekaster,7
569102,Anslose,7
569115,Viola,7
6008212,Skinke,7
5948202,200g OKSEMØRBRAD,7
440253,Doner Burger,7
684652,V10. oksekød m. Hvidløg sauce,7
502356,Tilbud Menu 2 (68 stk.) (Til 3 Personer),7
65455,Tofu,7
65456,Avocado,7
418320,Kyllingelårsteak,7
807541,Lille cocio,7
6004395,And Chopsuey,7
284412,Cult,7
284418,Odense Clasic,7
5975652,Lille slikkepind,7
1935783,T52 Vegetar menu,7
6004431,Pariserbøf,7
6008217,Espresso,7
6008221,Iskaffee,7
495503,Tråd,7
511563,Menu 2 (Pr. Person),7
5953966,Krus Nutcracker,7
5946735,Jasmin ris (135),7
1977719,Hawaii,7
1951845,Vegetar,7
340568,DRESSING,7
1043857,Rødvin,7
5192520,Barbera d'Alba Superiore 'I Patriarchi' 2021 - Francone,7
459516,Happie Krydderi,7
5965946,Champagne Barbier Louvet - Magnum Cuvée d'Ensemble Prestige Grand Cru Brut,7
717855,Crispy Wasabi (8 Stk),7
462348,G. Bianca,7
5940736,Barbera,7
6008227,æbletæete,7
5937693,Bordeaux Flaske,7
684538,V6. Kylling m. Rød karry,7
440270,Mexicansk 1/2 Kylling,7
771378,Shots,7
5967773,ZALISPRAY,7
717673,Vegetar Roll (5 stk),7
5973756,Coravin / Variabel,7
5937539,Thomas,7
5937542,Mile,7
3790694,Spaghetti Bolognese,7
5965911,Folktale - The white Witch 2022,7
5954327,Orange Juice,7
5977767,Americano (sort kaffe),7
569052,Matia,7
5072439,Saftevand,7
4492704,Tuborg Classic,7
666491,På Tun med Ceriche Grønt - 5 Skiver,7
5938351,Brush & Mirror,7
5953951,Karatekaffe,7
5936240,Macaron Hindbær,7
5936202,Studenterdrink,7
4514114,3 Scoop,7
4409808,SJUS,7
5938350,Bananas Spray,7
684894,Party Menu 3 (84 stk),7
340561,COLESLAW,7
674969,Elias,7
5192423,Rosso 2021 - Collemattoni,7
84501,André Monte Chardonnay (White),7
284411,Mønster,7
5941812,Ekstra nat inkl strøm,7
4513535,Slush Ice Jolly Cola,7
5977663,Éthos,7
615388,Vandpibe,7
292493,Rejer 1 stk.,7
5946715,Trappist Rochefort no 6,7
470977,Aran Ciata Rossa,7
739349,Lille Pitabrød Shawarma,7
84503,Sauvignon Blanc (White),7
6004240,Bøfsandwich med Ristede Løg,7
6004253,Vand,7
1063904,Akupunktur,7
5942716,110,7
6004237,Dobbelt Burger,7
674991,Umbria,7
5990385,Oste pølse u/brød,7
5990387,Frankfurter u/brød,7
615377,Arabisk Kaffe,7
455844,"Parmaskinke, Frisk Tomat, Mozzarella og Pesto Sandwich",7
534167,Ekstra,7
430818,"A Jug of Sparkling Water 0,50l",7
799851,A. Århus Pizza,7
3636907,6 Stk. Kyllinge Nuggets m. poms,7
5963304,Cascina Massara - Barolo,7
340529,ESCALOPE DURUM,7
5965913,Aviary - Chardonnay,7
462114,Fedmule,7
462115,Anders And,7
1618528,Juice One Glass,7
5960944,Løg og Chili,7
5981967,STOR RIBBEN SAND WICH,7
552156,Unspecified,7
5971781,vegansk tun,7
6008656,Kyllinge burger,7
5023960,Special øl,7
5946689,"Latte, cappucino, iskaffe, chai",7
596502,Texas,7
622445,"Husets vin, 1/2 flaske R/H",7
775950,Matusalem 23 års,7
596567,"Skinke, Salat, Dressing og Oregano",7
596599,Spaghetti alla Diavola,7
611956,Spaghetti Carbonara,7
368512,Flame Tower,7
368513,Mushroom/Cheese,7
286799,Bacon burger,7
676980,Cocio,7
401906,Danskvand,7
6004231,DIVERSE,7
437743,Vand,7
622990,Chivas Regal,7
1613085,Drømmekage,7
5953903,Krus Julefest,7
3636881,Kebabmix,7
451475,Kyllingesalat,7
5944761,F13. Spaghetti Carbonara (73),7
684940,New York Uramaki (8 Skiver),7
3333958,Fredags tilbud,7
697914,"Kylling, Guacamole nachos",7
638903,Fiske Burger,7
5942705,109,7
1073221,Andesteg,7
5951243,Bowl m rejer,7
656177,C. Vesuvio,7
1919295,Rom/cola,7
1073508,Nøddekurv,7
1073574,Fromage,7
1332233,Spiritus 2 cl,7
693511,Spisepinde (10),7
523731,Valpolicella,7
564394,"0,33 Liter Carlsberg",7
448925,Hakkebøf,7
662101,E1 Miewei Sushi (10 stk),7
5944762,F14. Maccheroni,7
514624,"Sodavand 0,33L",7
1816273,London Buck,7
676792,Kildevand,7
676979,Øl,7
5954364,Gordon's Gin,7
5954370,High West American Prairie,7
5963431,Suruk,7
5905940,1 shot,7
5965900,Boscaini Carlo - Zane - Valpolicella Classico Superiore Ripasso 2020,7
590470,Dobbelt Bacon Burger,7
5946671,Extra Brut Harmonie Premier Cru,7
5997286,Falster Bryghus øl,7
684947,Red Dragon Roll Toppede Uramaki (8 Skiver),7
504821,Andelevermousse med æble/Havtorn og Salt,7
321546,Helfarvning i kort hår,7
321552,Farvning af bryn,7
675165,Papa,7
5963621,FF ellerElefant,7
5943095,KK Karamel Fløde Sydesalt,7
5954381,Laphroaig,7
5954386,Monkey Shoulder,7
323555,Mixed sashimi,7
1227417,Skinke,7
5937523,Italy,7
451520,Deeppan 1,7
640573,Ostemad på franskbrød,7
451465,Fetasalat,7
564388,"0,33Liter Tubirg",7
614978,Skinke Sandwich,7
5960707,Lille 1883,7
5941669,Latte´ Macchiato,7
5971586,Stylix,7
3340470,Voucher,7
739925,Dimsum Menu,7
5963471,Stor krus Gløgg,7
6002921,Nødder,7
418861,Figurer,7
450799,Mælkesnitte,7
323582,Oskemørbrad med teriyaki sauce,7
2167544,Shot div,7
4974055,Galiano shot,7
1339059,Islagkage,7
3596323,Sommersby dåse,7
512661,"Skinke, Pølser, Bacon og Oksekød",7
533979,El Dorado (21),7
4617771,Rundetæller,7
553275,"Rosedale Ridge, Shiraz Rosé",7
2200660,Messe burger,7
5960716,Somersby,7
564261,2 stk. Fiskefillet,7
684971,"0,5 Kildevand",7
3565195,Pil selv rejer,7
3563135,Diverse,7
5192546,Grauburgunder Reserve 2022 - Haltinger,7
6002689,Nyeman's Kransekagekonfekt,7
286769,Pizza #44,7
5937355,Evening gleam (adnams),7
459411,Mexicana [26x26],7
5950575,Æblekage,7
614975,Vegenarian,7
564041,Fiskefilet,7
5996934,63. Pommes ret,7
5937738,Côtes-du-Rhône Rouge 2022,7
616695,"Hel kylling, hjemmelavet",7
5996907,36. Kartoffel Pizza,7
5954416,Prosecco - Glass,7
434058,Graesk Salat,7
404325,#NAME?,7
5975283,Guiness,7
5975299,ÆRØ rest,7
511430,Svinekød med Sæsonens Grøntsager,7
449198,"Frokost Pizza 5 - Med tomatsauce, ost, skinke og bacon",7
451505,Hjemmebagt Brød,7
2244115,Rød - Sprætburgenger gl,7
128481,Mojito,7
640993,Oste anretning med kiks,7
843193,M10 Only Maki,7
615009,Hot Wings,7
348861,4 øl 100,7
282626,Penne Pollo,7
453339,Sushi Libitum Menu Man.-Tor.,7
5986472,Indbagt reje pr. stk.,7
611909,Brochetti,7
5963988,Hotwings 6 stk.,7
5963995,Grillet Kylling,7
456783,Med Alle Tre Slags Kød + Tilbehør,7
497333,Fiske Boller med Chilimayo og Teriyaki,7
2244130,Carlsberg 25 cl,7
5950290,Spc. Rom 3cl,7
685761,Grillet Oksemørbrad,7
408388,#NAME?,7
693469,Diverse (299),7
5956996,Magnum Brut Real Gran Reserva 2016 - Mastinell,7
63131,Pepperoni,7
5192800,Rosso di Montalcino 2021 - Marchesato,7
2759602,Børne Bæger,7
450794,Macarons,7
1140513,Gavekort,7
1209090,Unspecified,7
1216259,Stegt Flæsk ad libitum,7
656426,Dagens ret,7
5947639,Portvinsglas 575.-,7
2306902,Energidrik(personale),7
843023,M7 Vegetar menu,7
348386,Luksus øl / Breezer / Red Bull,7
431144,Re Neu Shampoo,7
431163,NEU Moisture Instant Fix,7
3356637,Tequila sunrise,7
607252,Juleaften menu,7
450809,Tapas 18,7
5964101,Milkshake,7
611916,Venezia,7
611921,Funchi,7
611922,Erol,7
6002234,Neger patter,7
656188,B. Tyrkisk pepperoni,7
497290,"Menu 14 (Ebi Menu, 14 Stk)",7
5964015,Laks & Avocadosalat,7
5964040,Bruschetta,7
5509565,Slush ice stor,7
431019,"Snitter a 34,-",7
455771,Cimabue,7
564108,Liva,7
5960440,Fad ol,7
619554,Servering,7
848547,Syltet Ingefær,7
440104,Jylland,7
6009401,Kylling burger,7
908835,Kylling Burger,7
622987,Ballantines,7
5971171,Macon Chardonnay FLASKE,7
3547158,Komali Corn Tortillas,7
2927769,Tekrus Almut,7
286775,Pizza #50,7
1076092,Bus Frokost menu,7
462198,Palace,7
5964055,Café Iso Burger,7
1845462,Kylling Ret,7
5937335,Mahrs bröu,7
435959,Permanent Variabel Pris,7
1588280,Beer voucher,7
455765,Pizza Ai Quattro Salami,7
